12140,43,372,4091,2,-5,4,-403,2,10,231
12160,43,373,4094,-3,-11,3,-403,2,10,231
12180,41,372,4091,1,-12,3,-403,2,10,232
12200,42,376,4095,-5,-8,3,-403,2,10,232
12220,47,372,4092,-6,-13,7,-403,2,10,232
12240,43,373,4094,-12,-15,8,-403,2,10,231
12260,51,370,4095,-9,-11,5,-403,2,9,231
12280,47,368,4095,-8,-9,4,-402,2,9,231
12300,49,364,4099,-5,-6,4,-402,2,9,231
12320,55,367,4092,-1,-7,2,-402,2,9,232
12340,49,367,4098,-2,-4,2,-402,2,9,232
12360,48,365,4090,2,-4,0,-402,2,9,231
12380,51,371,4097,2,-5,1,-402,2,9,232
12400,47,369,4088,1,-4,0,-403,2,9,232
12420,45,369,4088,-1,-3,2,-403,2,9,232
12440,53,373,4096,-1,-3,0,-403,2,9,232
12460,64,376,4105,0,-5,2,-403,2,9,232
12480,37,356,4087,1,-8,3,-403,2,9,232
12500,51,366,4096,-2,-9,3,-403,2,9,232
12520,58,369,4099,-4,-5,6,-403,2,9,232
12540,55,364,4096,-2,-9,4,-403,2,9,232
12560,48,361,4092,-1,-8,3,-403,1,9,232
12580,46,369,4094,-5,-8,2,-402,1,9,232
12600,43,366,4098,-5,-9,5,-402,1,9,232
12620,48,374,4095,-7,-9,6,-402,1,9,232
12640,48,370,4099,-6,-7,4,-402,1,9,232
12660,43,363,4096,-3,-8,2,-402,1,9,232
12680,47,364,4092,2,-6,2,-402,1,9,232
12700,48,366,4091,8,-5,-1,-402,1,9,232
12720,48,366,4092,3,-7,2,-402,1,9,232
12740,47,379,4085,2,-5,3,-402,1,9,232
12760,48,368,4088,-2,-8,2,-402,1,9,232
12780,45,362,4098,2,-8,5,-402,1,9,232
12800,51,367,4093,0,-5,4,-402,1,9,232
12820,45,372,4099,-3,-6,5,-402,1,9,232
12840,49,369,4091,-2,-10,3,-402,1,9,232
12860,47,368,4098,-4,-9,5,-402,1,9,232
12880,48,372,4092,-3,-10,4,-402,1,9,232
12900,48,367,4098,2,-7,5,-402,1,9,232
12920,45,374,4092,0,-8,3,-402,1,9,232
12940,48,371,4097,-2,-8,0,-402,1,9,232
12960,44,367,4092,1,-4,1,-402,1,9,232
12980,50,364,4096,3,-7,1,-402,1,9,233
13000,43,367,4099,4,0,-1,-402,1,9,232
13020,47,376,4093,1,-4,2,-402,1,9,233
13040,44,372,4094,-1,-7,0,-402,1,9,232
13060,42,367,4100,-2,-7,4,-402,1,9,232
13080,48,370,4088,-6,-5,2,-402,1,9,232
13100,46,371,4091,-8,-8,3,-402,1,9,232
13120,44,374,4093,-3,-9,5,-402,1,9,232
13140,43,377,4094,-2,-8,4,-402,1,9,232
13160,46,366,4094,-3,-8,5,-402,1,9,232
13180,44,367,4092,-3,-9,6,-402,1,9,233
13200,46,370,4096,-3,-7,4,-402,1,9,233
13220,48,369,4095,1,-8,3,-402,1,9,233
13240,52,366,4095,5,-1,-1,-402,1,9,232
13260,49,371,4094,5,-2,0,-402,1,9,233
13280,44,372,4095,5,-4,-1,-402,1,9,233
13300,45,368,4097,3,-1,1,-402,1,9,233
13320,46,370,4093,5,-4,2,-402,1,10,232
13340,39,373,4093,3,-4,1,-402,1,10,233
13360,44,371,4094,1,-4,4,-402,1,10,233
13380,45,375,4092,-2,-8,2,-402,1,10,233
13400,44,374,4092,-3,-10,3,-402,1,10,233
13420,44,376,4095,-3,-7,5,-402,1,10,233
13440,47,371,4092,-1,-11,4,-402,1,10,233
13460,44,373,4094,-2,-7,1,-402,1,10,233
13480,48,371,4096,-3,-9,5,-402,1,10,233
13500,44,373,4094,-6,-11,7,-402,1,9,233
13520,48,367,4094,-5,-11,6,-402,1,9,233
13540,43,373,4093,-6,-9,8,-402,1,9,233
13560,22,391,4094,-4,-7,24,-402,1,9,233
13580,356,74,4123,-1,2,32,-401,1,9,233
13600,-39,429,4092,-6,-1,62,-400,1,9,233
13620,135,300,4107,-10,-3,45,-399,1,9,233
13640,104,318,4093,-10,-6,28,-399,1,9,233
13660,41,368,4100,-1,-3,22,-399,1,9,233
13680,65,355,4093,0,-4,27,-398,1,9,233
13700,69,342,4103,-2,-7,8,-398,1,9,233
13720,41,374,4083,0,-13,5,-398,1,9,233
13740,-8,390,4094,-3,-9,19,-398,1,9,233
13760,146,334,4096,0,4,83,-397,1,9,233
13780,-29,399,4096,3,-7,43,-396,1,9,233
13800,21,388,4097,1,-5,47,-396,1,9,233
13820,132,333,4091,-2,10,130,-394,1,9,233
13840,142,266,4091,0,5,142,-392,1,9,233
13860,96,334,4099,1,-2,88,-391,1,9,233
13880,6,409,4098,11,2,80,-390,1,9,233
13900,144,246,4109,0,-5,39,-388,1,10,233
13920,-19,346,4094,-5,-8,69,-387,1,10,233
13940,9,392,4093,1,-4,62,-387,1,10,233
13960,178,317,4092,-4,-7,34,-386,1,10,233
13980,32,396,4087,4,2,110,-385,1,10,233
14000,291,287,4102,-3,-1,59,-383,1,10,233
14020,136,376,4092,-4,1,87,-382,1,10,233
14040,-247,636,3982,-1,18,159,-380,1,10,233
14060,16,376,4124,1,9,56,-379,1,10,233
14080,-71,464,4096,1,4,117,-378,1,10,233
14100,55,357,4086,-11,-11,72,-376,1,9,234
14120,67,355,4096,-7,-10,42,-376,1,9,233
14140,39,350,4096,-3,1,69,-375,1,9,233
14160,20,359,4093,0,2,116,-374,1,9,234
14180,23,361,4110,-6,2,204,-371,1,9,233
14200,52,432,4098,-7,6,177,-368,1,9,233
14220,211,299,4085,-12,-8,166,-365,1,9,234
14240,37,392,4103,6,8,178,-363,1,9,234
14260,-350,673,4019,10,21,283,-360,1,10,233
14280,59,290,4108,-13,-6,95,-357,1,9,234
14300,-9,414,4082,10,8,239,-355,1,9,233
14320,148,312,4120,38,57,285,-351,1,10,233
14340,200,305,4083,-7,0,146,-348,1,10,234
14360,89,396,4092,-16,-4,87,-346,1,10,234
14380,53,382,4094,2,4,134,-345,1,10,234
14400,67,378,4099,-8,-4,115,-343,1,9,234
14420,49,375,4095,-29,-7,64,-342,1,9,234
14440,59,359,4082,-19,-8,51,-341,1,9,234
14460,68,380,4087,-4,-3,62,-340,1,9,234
14480,45,360,4092,2,-7,17,-340,0,9,234
14500,61,357,4099,0,-6,5,-340,0,9,234
14520,48,363,4092,4,-6,1,-340,0,9,234
14540,48,370,4100,4,-5,1,-340,0,9,234
14560,46,368,4096,7,-6,2,-340,0,9,234
14580,49,367,4095,-2,-7,3,-340,0,9,234
14600,48,364,4096,0,-8,3,-340,0,9,234
14620,51,362,4092,-1,-4,3,-340,0,9,234
